client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms
1,1,6,1762432444015.5,1762432444015.7004,0.2002716064453125,0.0
1,2,7,1762432444066.554,1762432444066.9153,0.3612041473388672,0.1609325408935547
1,3,8,1762432444117.692,1762432444118.0645,0.3724098205566406,0.011205673217773438
1,4,9,1762432444168.563,1762432444169.1729,0.6098747253417969,0.23746490478515625
1,5,10,1762432444220.6807,1762432444221.3823,0.7016658782958984,0.09179115295410156
1,6,11,1762432444273.4282,1762432444274.157,0.7288455963134766,0.027179718017578125
1,7,12,1762432444323.0444,1762432444323.2617,0.21719932556152344,0.5116462707519531
1,8,13,1762432444374.136,1762432444374.3752,0.23937225341796875,0.022172927856445312
1,9,14,1762432444424.7793,1762432444425.3792,0.5996227264404297,0.36025047302246094
1,10,15,1762432444475.4282,1762432444476.4993,1.0712146759033203,0.4715919494628906
1,11,16,1762432444526.378,1762432444526.5537,0.17571449279785156,0.8955001831054688
1,12,17,1762432444577.2554,1762432444577.6025,0.347137451171875,0.17142295837402344
1,13,18,1762432444628.205,1762432444628.6472,0.44226646423339844,0.09512901306152344
1,14,19,1762432444679.0073,1762432444679.662,0.6546974182128906,0.2124309539794922
1,15,20,1762432444729.1099,1762432444729.7532,0.6434917449951172,0.011205673217773438
1,16,21,1762432444779.392,1762432444779.892,0.5002021789550781,0.14328956604003906
1,17,22,1762432444830.308,1762432444831.0405,0.732421875,0.23221969604492188
1,18,23,1762432444881.2659,1762432444882.1248,0.8587837219238281,0.12636184692382812
1,19,24,1762432444932.3489,1762432444933.17,0.8208751678466797,0.03790855407714844
1,20,25,1762432444984.2246,1762432444985.2288,1.0042190551757812,0.18334388732910156
1,21,26,1762432445036.196,1762432445037.329,1.1332035064697266,0.1289844512939453
1,22,27,1762432445086.973,1762432445087.345,0.3719329833984375,0.7612705230712891
1,23,28,1762432445137.828,1762432445138.4163,0.5884170532226562,0.21648406982421875
1,24,29,1762432445188.7188,1762432445189.3896,0.6709098815917969,0.08249282836914062
1,25,30,1762432445240.591,1762432445241.4597,0.8685588836669922,0.1976490020751953
1,26,31,1762432445292.6873,1762432445293.6082,0.9210109710693359,0.05245208740234375
1,27,32,1762432445344.0154,1762432445344.9329,0.9174346923828125,0.0035762786865234375
1,28,33,1762432445394.9004,1762432445395.9758,1.0755062103271484,0.15807151794433594
1,29,34,1762432445445.7617,1762432445445.9246,0.1628398895263672,0.9126663208007812
1,30,35,1762432445497.6775,1762432445498.0205,0.3428459167480469,0.1800060272216797
1,31,36,1762432445548.353,1762432445549.3582,1.0051727294921875,0.6623268127441406
1,32,37,1762432445598.7695,1762432445599.5974,0.8280277252197266,0.17714500427246094
1,33,38,1762432445650.9294,1762432445652.1145,1.1849403381347656,0.35691261291503906
1,34,39,1762432445702.372,1762432445703.3484,0.9763240814208984,0.2086162567138672
1,35,40,1762432445752.3777,1762432445753.3994,1.0216236114501953,0.045299530029296875
1,36,41,1762432445804.4346,1762432445804.5737,0.1392364501953125,0.8823871612548828
1,37,42,1762432445854.6113,1762432445854.7708,0.15926361083984375,0.02002716064453125
1,38,43,1762432445906.4856,1762432445907.405,0.9195804595947266,0.7603168487548828
1,39,44,1762432445958.0994,1762432445958.41,0.31065940856933594,0.6089210510253906
1,40,45,1762432446010.3823,1762432446011.029,0.6465911865234375,0.33593177795410156
1,41,46,1762432446060.8894,1762432446061.7192,0.8296966552734375,0.18310546875
1,42,47,1762432446111.7197,1762432446112.0789,0.3590583801269531,0.4706382751464844
1,43,48,1762432446163.3352,1762432446164.5002,1.1649131774902344,0.8058547973632812
1,44,49,1762432446214.2942,1762432446214.5745,0.2803802490234375,0.8845329284667969
1,45,50,1762432446265.182,1762432446266.1614,0.9796619415283203,0.6992816925048828
1,46,51,1762432446316.9255,1762432446317.4272,0.5016326904296875,0.4780292510986328
1,47,52,1762432446367.1533,1762432446368.1648,1.0113716125488281,0.5097389221191406
1,48,53,1762432446419.2043,1762432446419.39,0.1857280731201172,0.8256435394287109
1,49,54,1762432446469.8887,1762432446470.8042,0.91552734375,0.7297992706298828
1,50,55,1762432446520.5044,1762432446520.9336,0.4291534423828125,0.4863739013671875
1,51,56,1762432446572.182,1762432446572.3818,0.19979476928710938,0.22935867309570312
1,52,57,1762432446623.5452,1762432446624.569,1.024007797241211,0.8242130279541016
1,53,58,1762432446674.3008,1762432446674.523,0.22220611572265625,0.8018016815185547
1,54,59,1762432446724.5366,1762432446724.6755,0.13875961303710938,0.08344650268554688
1,55,60,1762432446774.8342,1762432446775.964,1.1298656463623047,0.9911060333251953
1,56,61,1762432446825.0828,1762432446826.0854,1.0027885437011719,0.1270771026611328
1,57,62,1762432446876.3862,1762432446877.3108,0.9245872497558594,0.0782012939453125
1,58,63,1762432446927.6619,1762432446928.3997,0.7376670837402344,0.186920166015625
1,59,64,1762432446978.8489,1762432446979.5798,0.7309913635253906,0.00667572021484375
1,60,65,1762432447029.696,1762432447029.9705,0.27441978454589844,0.4565715789794922
1,61,66,1762432447080.3445,1762432447081.2966,0.9522438049316406,0.6778240203857422
1,62,67,1762432447131.7476,1762432447132.4949,0.7474422454833984,0.2048015594482422
1,63,68,1762432447182.7437,1762432447183.8486,1.1050701141357422,0.35762786865234375
1,64,69,1762432447234.1548,1762432447235.0654,0.9107589721679688,0.19431114196777344
1,65,70,1762432447284.304,1762432447285.0085,0.7045269012451172,0.20623207092285156
1,66,71,1762432447336.4368,1762432447337.198,0.7612705230712891,0.056743621826171875
