client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,packet_size,cpu,perceived_position_error,bandwidth
1,1,18,1765628550275.989,1765628550276.622,0.6330013275146484,0,57.0,7.8,0.0,0
2,1,18,1765628550276.033,1765628550276.633,0.6000995635986328,0,57.0,7.8,0.0,0
3,1,18,1765628550276.0684,1765628550276.6956,0.6270408630371094,0,57.0,7.8,0.0,0
4,1,18,1765628550276.106,1765628550276.2332,0.12731552124023438,0,57.0,7.8,0.0,0
1,2,19,1765628550317.167,1765628550317.3174,0.15044212341308594,0.4825592041015625,93.0,6.2,0.0,29.48742560952198
2,2,19,1765628550317.2073,1765628550318.2307,1.0232925415039062,0.42319297790527344,93.0,6.2,0.0,28.847779134191004
3,2,19,1765628550317.2375,1765628550318.343,1.1053085327148438,0.4782676696777344,93.0,6.2,0.0,28.813281121767066
4,2,19,1765628550317.2646,1765628550317.9402,0.6756782531738281,0.5483627319335938,93.0,6.2,0.0,28.772127001966844
1,3,20,1765628550358.739,1765628550359.7734,1.0344982147216797,0.8840560913085938,66.0,9.0,0.0,20.781378087307832
2,3,20,1765628550358.7795,1765628550359.8384,1.0590553283691406,0.035762786865234375,66.0,9.0,0.0,20.76790225610239
3,3,20,1765628550358.8088,1765628550359.8452,1.0364055633544922,0.06890296936035156,66.0,9.0,0.0,20.781805209333463
4,3,20,1765628550358.8403,1765628550359.6753,0.8351802825927734,0.1595020294189453,66.0,9.0,0.0,20.708961053780367
1,4,21,1765628550399.816,1765628550400.2126,0.39649009704589844,0.6380081176757812,104.0,7.7,0.0,20.713553405883133
2,4,21,1765628550399.8533,1765628550400.6345,0.7812976837158203,0.2777576446533203,104.0,7.7,0.0,20.644917406627158
3,4,21,1765628550399.8826,1765628550400.6655,0.7829666137695312,0.25343894958496094,104.0,7.7,0.0,20.65016217621376
4,4,21,1765628550399.9102,1765628550400.424,0.5137920379638672,0.32138824462890625,104.0,7.7,0.0,20.613423605131654
1,5,22,1765628550440.3296,1765628550440.764,0.4343986511230469,0.03790855407714844,91.0,6.3,0.0,20.03145502547131
2,5,22,1765628550440.3684,1765628550441.3892,1.020669937133789,0.23937225341796875,91.0,6.3,0.0,19.956772039636
3,5,22,1765628550440.397,1765628550441.2568,0.8597373962402344,0.07677078247070312,91.0,6.3,0.0,19.980398876629533
4,5,22,1765628550440.4255,1765628550440.7415,0.3159046173095703,0.19788742065429688,91.0,6.3,0.0,19.98683339615865
1,6,23,1765628550481.3677,1765628550482.4258,1.0581016540527344,0.6237030029296875,57.0,9.1,0.0,18.19209178952563
2,6,23,1765628550481.4082,1765628550482.0054,0.5972385406494141,0.423431396484375,57.0,9.1,0.0,18.23030533579805
3,6,23,1765628550481.438,1765628550481.677,0.2391338348388672,0.6206035614013672,57.0,9.1,0.0,18.265067817685477
4,6,23,1765628550481.4644,1765628550482.2642,0.7998943328857422,0.4839897155761719,57.0,9.1,0.0,18.17202213998528
1,7,24,1765628550522.1553,1765628550522.9553,0.8001327514648438,0.2579689025878906,93.0,7.8,0.0,18.219221174630643
2,7,24,1765628550522.1958,1765628550522.5405,0.3447532653808594,0.2524852752685547,93.0,7.8,0.0,18.2507671977896
3,7,24,1765628550522.2266,1765628550523.1096,0.8831024169921875,0.6439685821533203,93.0,7.8,0.0,18.21324625091151
4,7,24,1765628550522.2559,1765628550523.0056,0.7498264312744141,0.050067901611328125,93.0,7.8,0.0,18.186794356833335
1,8,25,1765628550563.9146,1765628550564.6887,0.7741451263427734,0.025987625122070312,104.0,4.6,0.0,18.467948277893182
2,8,25,1765628550563.971,1765628550564.1145,0.14352798461914062,0.20122528076171875,104.0,4.6,0.0,18.50554213757002
3,8,25,1765628550564.0044,1765628550564.671,0.6663799285888672,0.2167224884033203,104.0,4.6,0.0,18.473803926422597
4,8,25,1765628550564.033,1765628550564.6309,0.5977153778076172,0.15211105346679688,104.0,4.6,0.0,18.44674873039939
1,9,26,1765628550605.4707,1765628550606.1829,0.7121562957763672,0.06198883056640625,67.0,10.3,0.0,17.769104091397686
2,9,26,1765628550605.5115,1765628550605.8184,0.30684471130371094,0.1633167266845703,67.0,10.3,0.0,17.789372585462303
3,9,26,1765628550605.5413,1765628550606.0889,0.5476474761962891,0.11873245239257812,67.0,10.3,0.0,17.778138816108864
4,9,26,1765628550605.5784,1765628550606.4082,0.8296966552734375,0.2319812774658203,67.0,10.3,0.0,17.736046441984122
1,10,27,1765628550647.1697,1765628550647.8203,0.6506443023681641,0.061511993408203125,67.0,6.1,0.0,17.219909130849995
2,10,27,1765628550647.21,1765628550647.559,0.34928321838378906,0.042438507080078125,67.0,6.1,0.0,17.232546552290408
3,10,27,1765628550647.2437,1765628550647.7998,0.5559921264648438,0.008344650268554688,67.0,6.1,0.0,17.22427062918615
4,10,27,1765628550647.2742,1765628550648.0674,0.7932186126708984,0.03647804260253906,67.0,6.1,0.0,17.190456149013187
1,11,28,1765628550688.3674,1765628550689.4785,1.1112689971923828,0.46062469482421875,92.0,6.2,0.0,17.26508107340958
2,11,28,1765628550688.407,1765628550689.153,0.7462501525878906,0.39696693420410156,92.0,6.2,0.0,17.27916140433525
3,11,28,1765628550688.4373,1765628550688.5847,0.1475811004638672,0.40841102600097656,92.0,6.2,0.0,17.305626584821983
4,11,28,1765628550688.465,1765628550688.6736,0.20837783813476562,0.5848407745361328,92.0,6.2,0.0,17.28249581497328
1,12,29,1765628550730.0547,1765628550731.077,1.0223388671875,0.08893013000488281,68.0,10.4,0.0,16.881765637162918
2,12,29,1765628550730.129,1765628550730.8257,0.6966590881347656,0.049591064453125,68.0,10.4,0.0,16.89151154096517
3,12,29,1765628550730.1616,1765628550731.1514,0.9896755218505859,0.8420944213867188,68.0,10.4,0.0,16.881729360590207
4,12,29,1765628550730.1907,1765628550730.403,0.2124309539794922,0.0040531158447265625,68.0,10.4,0.0,16.892355989420945
1,13,30,1765628550770.5088,1765628550771.485,0.9763240814208984,0.04601478576660156,67.0,7.6,0.0,16.586407519836364
2,13,30,1765628550770.5566,1765628550771.4785,0.9217262268066406,0.225067138671875,67.0,7.6,0.0,16.58699670973271
3,13,30,1765628550770.5908,1765628550771.7021,1.1112689971923828,0.12159347534179688,67.0,7.6,0.0,16.581597368642996
4,13,30,1765628550770.6191,1765628550770.889,0.2696514129638672,0.057220458984375,67.0,7.6,0.0,16.59335771503028
1,14,31,1765628550811.753,1765628550811.9155,0.16260147094726562,0.8137226104736328,68.0,4.7,0.0,16.34991028759962
2,14,31,1765628550811.7932,1765628550812.0352,0.24175643920898438,0.6799697875976562,68.0,4.7,0.0,16.346592600935608
3,14,31,1765628550811.823,1765628550812.213,0.39005279541015625,0.7212162017822266,68.0,4.7,0.0,16.343075087566373
4,14,31,1765628550811.8503,1765628550812.508,0.6577968597412109,0.38814544677734375,68.0,4.7,0.0,16.319988054167794
1,15,32,1765628550853.4949,1765628550854.4346,0.9396076202392578,0.7770061492919922,92.0,7.5,0.0,16.420551649540293
2,15,32,1765628550853.5347,1765628550854.625,1.0902881622314453,0.8485317230224609,92.0,7.5,0.0,16.4154537256252
3,15,32,1765628550853.5842,1765628550853.9028,0.3185272216796875,0.07152557373046875,92.0,7.5,0.0,16.43776924602864
4,15,32,1765628550853.6162,1765628550854.2532,0.637054443359375,0.020742416381835938,92.0,7.5,0.0,16.41465637763614
1,16,33,1765628550894.762,1765628550894.944,0.18215179443359375,0.7574558258056641,82.0,6.3,0.0,16.40569096285428
2,16,33,1765628550894.7976,1765628550895.2214,0.4239082336425781,0.6663799285888672,82.0,6.3,0.0,16.398626850921445
3,16,33,1765628550894.8276,1765628550895.5774,0.7498264312744141,0.43129920959472656,82.0,6.3,0.0,16.390851065508453
4,16,33,1765628550894.853,1765628550895.739,0.8859634399414062,0.24890899658203125,82.0,6.3,0.0,16.374340688615863
1,17,34,1765628550935.9705,1765628550936.3848,0.41413307189941406,0.2319812774658203,58.0,9.0,0.0,16.078508341511284
2,17,34,1765628550936.0054,1765628550936.8188,0.8134841918945312,0.3895759582519531,58.0,9.0,0.0,16.068204048561437
3,17,34,1765628550936.0315,1765628550937.144,1.1124610900878906,0.36263465881347656,58.0,9.0,0.0,16.06181287351716
4,17,34,1765628550936.0557,1765628550936.1694,0.11372566223144531,0.7722377777099609,58.0,9.0,0.0,16.074279188442596
1,18,35,1765628550977.3638,1765628550977.9634,0.5996227264404297,0.18548965454101562,69.0,9.4,0.0,15.912366579942034
