client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,packet_size,cpu,perceived_position_error,bandwidth
1,1,416,1765628824220.1182,1765628824326.761,106.6427230834961,0,57.0,7.3,0.0,0
2,1,416,1765628824220.1504,1765628824313.6301,93.47963333129883,0,57.0,7.3,0.0,0
3,1,416,1765628824220.1733,1765628824318.589,98.41585159301758,0,57.0,7.3,20.615528128088304,0
4,1,416,1765628824220.192,1765628824329.8723,109.6804141998291,0,57.0,7.3,0.0,0
1,2,417,1765628824261.1772,1765628824363.1328,101.95541381835938,4.687309265136719,57.0,12.3,0.0,25.074352761127404
2,2,417,1765628824261.2148,1765628824368.125,106.91022872924805,13.430595397949219,57.0,12.3,0.0,16.735519306844196
3,2,417,1765628824261.2397,1765628824356.0327,94.79284286499023,3.6230087280273438,57.0,12.3,20.615528128088304,24.356630088218612
4,2,417,1765628824261.263,1765628824359.8298,98.56700897216797,11.113405227661133,57.0,12.3,0.0,30.4431079164833
1,3,418,1765628824301.32,1765628824406.8826,105.56244850158691,3.607034683227539,57.0,11.1,0.0,17.07405127705087
2,3,418,1765628824301.3784,1765628824406.6384,105.25989532470703,1.6503334045410156,57.0,11.1,19.72308292331602,14.708364613793503
3,3,418,1765628824301.4055,1765628824394.4355,93.03021430969238,1.7626285552978516,57.0,11.1,0.0,18.036444166905405
4,3,418,1765628824301.43,1765628824400.4006,98.97065162658691,0.4036426544189453,57.0,11.1,5.0990195135927845,19.396463632461472
1,4,419,1765628824341.3618,1765628824433.661,92.29922294616699,13.263225555419922,112.0,15.4,0.0,21.178691003101434
2,4,419,1765628824341.3618,1765628824449.3813,108.01959037780762,2.759695053100586,112.0,15.4,19.72308292331602,16.677566420939613
3,4,419,1765628824341.3618,1765628824443.4392,102.07748413085938,9.047269821166992,112.0,15.4,0.0,18.133746328605003
4,4,419,1765628824341.3618,1765628824433.6265,92.26465225219727,6.705999374389648,112.0,15.4,5.0990195135927845,21.820813832277985
1,5,420,1765628824382.4407,1765628824480.647,98.2065200805664,5.907297134399414,117.0,14.1,0.0,20.794616042404062
2,5,420,1765628824382.4407,1765628824485.7222,103.28149795532227,4.738092422485352,117.0,14.1,19.72308292331602,18.5947007259299
3,5,420,1765628824382.4407,1765628824476.5828,94.14219856262207,7.935285568237305,117.0,14.1,0.0,20.25397826133986
4,5,420,1765628824382.4407,1765628824492.4424,110.00180244445801,17.737150192260742,117.0,14.1,0.0,19.68382022775636
1,6,421,1765628824423.4841,1765628824525.531,102.04696655273438,3.8404464721679688,117.0,12.3,0.0,20.807966964805527
2,6,421,1765628824423.4841,1765628824516.5278,93.04380416870117,10.237693786621094,117.0,12.3,0.0,20.384656388338392
3,6,421,1765628824423.4841,1765628824523.5034,100.01921653747559,5.877017974853516,117.0,12.3,0.0,20.18404701851122
4,6,421,1765628824423.4841,1765628824516.9578,93.47367286682129,16.52812957763672,117.0,12.3,0.0,22.10754506708843
1,7,422,1765628824464.702,1765628824560.8267,96.12464904785156,5.9223175048828125,117.0,13.6,0.0,21.669132073267534
2,7,422,1765628824464.702,1765628824570.7734,106.07147216796875,13.027667999267578,117.0,13.6,0.0,19.724409665618808
3,7,422,1765628824464.702,1765628824557.6477,92.94581413269043,7.073402404785156,117.0,13.6,15.524174696260024,21.216555826075588
4,7,422,1765628824464.702,1765628824573.4968,108.7949275970459,15.32125473022461,117.0,13.6,0.0,20.81892320365252
1,8,423,1765628824506.3818,1765628824604.5886,98.20675849914551,2.0821094512939453,127.0,9.1,0.0,21.912866811601592
2,8,423,1765628824506.3818,1765628824609.2651,102.88333892822266,3.1881332397460938,127.0,9.1,0.0,20.592960234400095
3,8,423,1765628824506.3818,1765628824616.2935,109.91168022155762,16.965866088867188,127.0,9.1,15.524174696260024,20.449819049907454
4,8,423,1765628824506.3818,1765628824602.2893,95.90744972229004,12.88747787475586,127.0,9.1,0.0,22.348091986162643
1,9,424,1765628824546.7288,1765628824645.2014,98.47259521484375,0.2658367156982422,127.0,7.6,0.0,22.308725079197625
2,9,424,1765628824546.7288,1765628824648.7302,102.00142860412598,0.8819103240966797,127.0,7.6,0.0,21.199635719853998
3,9,424,1765628824546.7288,1765628824643.0137,96.28486633300781,13.626813888549805,127.0,7.6,15.524174696260024,21.897232404430017
4,9,424,1765628824546.7288,1765628824655.7764,109.04741287231445,13.139963150024414,127.0,7.6,4.123105625617661,21.79782650874258
1,10,425,1765628824587.5986,1765628824695.428,107.82933235168457,9.35673713684082,128.0,6.2,0.0,22.04699680807385
2,10,425,1765628824587.5986,1765628824691.3008,103.70230674743652,1.7008781433105469,128.0,6.2,6.324555320336759,21.521396771301262
3,10,425,1765628824587.5986,1765628824682.6233,95.02482414245605,1.2600421905517578,128.0,6.2,0.0,22.327573765126576
4,10,425,1765628824587.5986,1765628824692.108,104.50935363769531,4.538059234619141,128.0,6.2,4.123105625617661,22.438435361999627
1,11,426,1765628824627.7483,1765628824732.714,104.9659252166748,2.8634071350097656,128.0,4.7,0.0,22.54447480851391
2,11,426,1765628824627.7483,1765628824726.4172,98.66905212402344,5.033254623413086,128.0,4.7,6.324555320336759,22.171234983226636
3,11,426,1765628824627.7483,1765628824720.0671,92.31877326965332,2.7060508728027344,128.0,4.7,0.0,22.79576807864495
4,11,426,1765628824627.7483,1765628824729.425,101.67670249938965,2.832651138305664,128.0,4.7,0.0,22.905612232427863
1,12,427,1765628824669.591,1765628824771.1875,101.59659385681152,3.3693313598632812,131.0,10.1,15.811388300841896,22.950925937624802
